CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
run, 41, 25, 55, 65, 37, 24, 21, 30, 16, 0, 0, 100, 100, 100, 79, 81, 100, 100, 1196132, 42 
run, 36, 30, 50, 66, 26, 5, 10, 15, 6, 0, 0, 100, 100, 100, 76, 82, 100, 100, 1197243, 43 
run, 21, 26, 36, 31, 25, 7, 17, 15, 3, 0, 0, 100, 100, 100, 73, 83, 100, 91, 1198315, 44 
run, 32, 27, 77, 62, 37, 25, 19, 21, 3, 0, 0, 100, 100, 100, 83, 78, 100, 91, 1199428, 45 
run, 38, 35, 100, 96, 19, 5, 5, 19, 27, 0, 0, 100, 100, 100, 82, 86, 100, 90, 1200506, 46 
run, 26, 18, 68, 48, 14, 10, 3, 11, 19, 0, 0, 100, 100, 100, 75, 92, 100, 95, 1201625, 47 
run, 33, 33, 72, 45, 17, 14, 24, 22, 17, 0, 0, 100, 100, 100, 79, 90, 100, 100, 1202706, 48 
run, 29, 27, 92, 84, 45, 30, 23, 28, 19, 0, 0, 100, 100, 100, 71, 95, 100, 100, 1203822, 49 
run, 33, 32, 85, 81, 26, 19, 14, 11, 18, 0, 0, 100, 100, 100, 87, 88, 100, 100, 1204905, 50 
run, 38, 31, 88, 79, 22, 8, 13, 21, 12, 0, 0, 100, 100, 100, 86, 91, 100, 100, 1206025, 51 
run, 28, 27, 100, 72, 21, 12, 12, 14, 9, 0, 0, 100, 100, 100, 94, 94, 100, 100, 1207110, 52 
run, 33, 48, 100, 71, 23, 20, 15, 25, 16, 0, 0, 100, 100, 100, 89, 94, 100, 100, 1208232, 53 
run, 45, 24, 65, 49, 19, 16, 14, 13, 6, 0, 0, 100, 100, 100, 81, 94, 100, 100, 1209322, 54 
run, 32, 27, 100, 100, 56, 18, 6, 3, 20, 0, 0, 100, 100, 100, 86, 80, 100, 100, 1210452, 55 
run, 34, 26, 96, 100, 70, 20, 4, 9, 12, 0, 0, 100, 100, 100, 88, 77, 97, 96, 1211543, 56 
run, 28, 40, 100, 79, 35, 15, 9, 9, 2, 0, 0, 100, 100, 100, 92, 67, 77, 85, 1212673, 57 
run, 29, 21, 30, 29, 22, 21, 20, 14, 31, 0, 0, 100, 100, 100, 99, 67, 82, 98, 1213768, 58 
run, 40, 37, 100, 88, 11, 15, 14, 10, 4, 0, 0, 100, 100, 100, 95, 67, 90, 100, 1214864, 59 
run, 27, 21, 84, 70, 22, 20, 27, 27, 12, 0, 0, 100, 100, 100, 93, 81, 100, 100, 1215869, 60 
