CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
squat, 35, 28, 24, 13, 3, 16, 9, 8, 2, 0, 0, 100, 100, 91, 87, 83, 83, 100, 2508394, 1 
squat, 28, 25, 27, 27, 20, 13, 29, 23, 15, 0, 0, 100, 100, 100, 82, 74, 74, 50, 2509399, 2 
squat, 25, 34, 79, 66, 11, 8, 15, 6, 13, 0, 0, 100, 100, 100, 100, 100, 100, 72, 2510403, 3 
squat, 28, 32, 42, 32, 20, 18, 14, 6, 3, 0, 0, 100, 100, 100, 100, 100, 100, 83, 2511408, 4 
squat, 30, 29, 26, 23, 17, 8, 26, 25, 10, 0, 0, 100, 100, 100, 100, 100, 100, 98, 2512457, 5 
squat, 27, 30, 100, 96, 17, 27, 36, 47, 12, 0, 0, 100, 100, 100, 100, 100, 100, 88, 2513464, 6 
squat, 31, 39, 100, 91, 10, 14, 13, 7, 5, 0, 0, 100, 100, 100, 100, 100, 100, 74, 2514475, 7 
squat, 32, 42, 64, 53, 20, 10, 20, 11, 12, 0, 0, 100, 100, 96, 100, 100, 100, 74, 2515530, 8 
squat, 28, 25, 93, 79, 14, 5, 10, 10, 8, 0, 0, 100, 100, 98, 100, 100, 100, 72, 2516544, 9 
squat, 26, 54, 80, 40, 13, 11, 10, 14, 15, 0, 0, 100, 100, 97, 100, 100, 100, 73, 2517559, 10 
squat, 27, 88, 100, 82, 18, 13, 30, 31, 7, 0, 0, 100, 100, 94, 100, 100, 100, 77, 2518618, 11 
squat, 25, 22, 33, 42, 9, 9, 9, 7, 5, 0, 0, 100, 100, 88, 100, 100, 100, 81, 2519636, 12 
squat, 40, 37, 72, 52, 8, 9, 10, 14, 10, 0, 0, 100, 100, 83, 100, 100, 100, 79, 2520696, 13 
squat, 32, 34, 69, 31, 17, 8, 18, 24, 12, 0, 0, 100, 100, 78, 96, 100, 100, 87, 2521720, 14 
squat, 34, 72, 100, 100, 12, 26, 21, 19, 26, 0, 0, 100, 100, 86, 99, 100, 100, 85, 2522789, 15 
squat, 30, 41, 82, 71, 14, 11, 15, 14, 21, 0, 0, 100, 100, 91, 100, 100, 100, 95, 2523816, 16 
squat, 35, 35, 78, 76, 29, 17, 14, 16, 16, 0, 0, 100, 100, 95, 100, 100, 100, 100, 2524887, 17 
squat, 32, 52, 91, 53, 12, 18, 11, 16, 6, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2525956, 18 
squat, 33, 27, 28, 15, 11, 10, 15, 19, 16, 0, 0, 100, 100, 100, 100, 100, 100, 100, 2526987, 19 
squat, 32, 35, 89, 46, 35, 20, 28, 32, 23, 0, 0, 100, 100, 100, 100, 100, 100, 98, 2528062, 20 
squat, 31, 15, 47, 48, 21, 15, 7, 6, 12, 0, 0, 100, 100, 100, 100, 100, 100, 88, 2529097, 21 
