CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
stand, 35, 23, 51, 52, 17, 6, 4, 5, 3, 0, 0, 100, 100, 100, 86, 85, 68, 41, 812030, 19 
stand, 26, 22, 22, 23, 16, 9, 5, 5, 2, 0, 0, 100, 100, 100, 84, 78, 62, 35, 813125, 20 
stand, 26, 21, 61, 55, 7, 16, 9, 3, 7, 0, 0, 100, 100, 100, 88, 69, 55, 32, 814140, 21 
stand, 32, 25, 14, 12, 4, 7, 7, 4, 2, 0, 0, 100, 100, 100, 79, 62, 43, 23, 815152, 22 
stand, 26, 20, 70, 56, 26, 12, 8, 5, 6, 0, 0, 100, 100, 100, 77, 51, 34, 24, 816165, 23 
stand, 32, 26, 39, 40, 16, 7, 5, 4, 5, 0, 0, 100, 100, 100, 68, 50, 38, 28, 817267, 24 
stand, 27, 24, 72, 60, 5, 13, 9, 8, 6, 0, 0, 100, 100, 100, 62, 48, 36, 32, 818283, 25 
stand, 42, 31, 95, 69, 20, 9, 9, 6, 7, 0, 0, 100, 100, 100, 60, 53, 45, 32, 819301, 26 
stand, 46, 30, 78, 73, 16, 4, 4, 3, 6, 0, 0, 100, 100, 100, 63, 59, 54, 33, 820320, 27 
stand, 33, 26, 47, 34, 31, 16, 10, 7, 8, 0, 0, 100, 100, 100, 77, 55, 55, 34, 821340, 28 
stand, 34, 30, 82, 67, 16, 5, 8, 7, 9, 0, 0, 100, 100, 100, 70, 60, 56, 32, 822450, 29 
stand, 36, 25, 51, 57, 18, 9, 10, 7, 6, 0, 0, 100, 100, 100, 73, 59, 51, 30, 823473, 30 
stand, 37, 24, 14, 22, 8, 12, 10, 8, 13, 0, 0, 100, 100, 100, 70, 56, 44, 31, 824495, 31 
stand, 30, 22, 60, 85, 24, 13, 13, 8, 11, 0, 0, 100, 100, 100, 71, 59, 35, 27, 825523, 32 
stand, 32, 25, 15, 24, 11, 2, 5, 4, 2, 0, 0, 100, 100, 100, 71, 51, 34, 24, 826559, 33 
stand, 24, 24, 24, 31, 8, 2, 3, 5, 4, 0, 0, 100, 100, 100, 66, 47, 33, 24, 827594, 34 
stand, 26, 25, 28, 17, 11, 2, 6, 8, 11, 0, 0, 100, 100, 100, 60, 47, 38, 24, 828650, 35 
stand, 27, 26, 56, 47, 22, 13, 2, 7, 5, 0, 0, 100, 100, 100, 47, 43, 47, 25, 829684, 36 
stand, 37, 33, 100, 84, 8, 21, 11, 7, 5, 0, 0, 100, 100, 100, 45, 49, 50, 27, 830721, 37 
stand, 26, 21, 59, 48, 19, 2, 10, 6, 7, 0, 0, 100, 100, 100, 53, 52, 57, 31, 831798, 38 
stand, 32, 23, 12, 13, 7, 4, 5, 6, 1, 0, 0, 100, 100, 100, 57, 49, 50, 32, 832840, 39 
stand, 38, 28, 74, 99, 26, 9, 9, 10, 6, 0, 0, 100, 100, 100, 66, 52, 46, 29, 833955, 40 
stand, 28, 29, 59, 46, 11, 9, 3, 2, 7, 0, 0, 100, 100, 100, 62, 49, 38, 27, 834999, 41 
stand, 46, 34, 36, 38, 13, 7, 2, 3, 6, 0, 0, 100, 100, 100, 59, 50, 35, 23, 836023, 42 
stand, 28, 26, 39, 25, 10, 6, 9, 6, 7, 0, 0, 100, 100, 100, 52, 52, 33, 17, 837071, 43 
stand, 32, 23, 29, 27, 4, 9, 7, 7, 7, 0, 0, 100, 100, 100, 51, 54, 36, 17, 838187, 44 
stand, 28, 22, 11, 11, 7, 11, 7, 8, 4, 0, 0, 100, 100, 100, 63, 70, 57, 21, 839237, 45 
stand, 24, 19, 39, 33, 11, 6, 2, 10, 7, 0, 0, 100, 100, 100, 60, 65, 55, 24, 840273, 46 
stand, 37, 29, 43, 46, 17, 13, 10, 5, 9, 0, 0, 100, 100, 100, 68, 63, 59, 25, 841288, 47 
stand, 38, 31, 35, 28, 18, 13, 7, 6, 2, 0, 0, 100, 100, 100, 89, 65, 66, 28, 842374, 48 
stand, 27, 23, 52, 55, 12, 2, 9, 9, 7, 0, 0, 100, 100, 100, 88, 50, 48, 28, 843432, 49 
stand, 46, 28, 14, 6, 6, 7, 6, 8, 3, 0, 0, 100, 100, 100, 90, 52, 45, 25, 844454, 50 
stand, 30, 22, 24, 41, 15, 3, 5, 7, 3, 0, 0, 100, 100, 100, 68, 49, 36, 27, 845528, 51 
stand, 34, 28, 28, 43, 19, 2, 6, 8, 2, 0, 0, 100, 100, 100, 51, 43, 37, 22, 846634, 52 
stand, 30, 22, 11, 21, 19, 10, 7, 5, 5, 0, 0, 100, 100, 100, 53, 46, 44, 23, 847700, 53 
stand, 36, 29, 4, 14, 16, 6, 3, 5, 10, 0, 0, 100, 100, 100, 59, 49, 49, 24, 848787, 54 
stand, 33, 29, 23, 26, 2, 10, 5, 3, 7, 0, 0, 100, 100, 100, 62, 41, 41, 17, 849895, 55 
stand, 28, 22, 30, 30, 9, 5, 6, 6, 9, 0, 0, 100, 100, 100, 66, 41, 36, 17, 850951, 56 
stand, 33, 22, 32, 34, 4, 5, 3, 6, 6, 0, 0, 100, 100, 100, 59, 29, 30, 14, 852022, 57 
stand, 28, 21, 30, 32, 10, 9, 5, 1, 7, 0, 0, 100, 100, 100, 54, 31, 31, 12, 853134, 58 
stand, 21, 25, 87, 100, 38, 12, 10, 6, 1, 0, 0, 100, 100, 100, 44, 25, 30, 13, 854261, 59 
stand, 25, 20, 35, 49, 26, 9, 8, 5, 6, 0, 0, 100, 100, 100, 46, 32, 31, 19, 855370, 60 
