CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
empty, 0, 30, 4, 4, 6, 2, 7, 6, 4, 0, 0, 58, 42, 20, 17, 13, 10, 7, 39226, 23 
empty, 0, 28, 5, 10, 4, 6, 3, 6, 4, 0, 0, 51, 32, 16, 13, 11, 11, 8, 40238, 24 
empty, 0, 17, 5, 3, 7, 4, 5, 2, 2, 0, 0, 45, 24, 15, 14, 11, 12, 9, 41304, 25 
empty, 0, 30, 7, 3, 3, 2, 6, 3, 9, 0, 0, 43, 25, 18, 15, 11, 13, 9, 42333, 26 
empty, 0, 27, 9, 3, 3, 4, 7, 9, 6, 0, 0, 56, 33, 22, 21, 15, 14, 10, 43404, 27 
empty, 0, 30, 5, 3, 3, 7, 6, 5, 3, 0, 0, 58, 37, 25, 27, 18, 15, 10, 44477, 28 
empty, 0, 25, 2, 7, 4, 4, 3, 7, 7, 0, 0, 60, 38, 26, 26, 18, 14, 10, 45550, 29 
empty, 0, 27, 9, 6, 8, 5, 9, 4, 8, 0, 0, 56, 35, 23, 25, 15, 12, 9, 46624, 30 
empty, 0, 25, 5, 6, 8, 7, 6, 6, 8, 0, 0, 53, 32, 24, 25, 14, 12, 10, 47660, 31 
empty, 0, 27, 5, 6, 2, 3, 6, 3, 8, 0, 0, 54, 30, 24, 23, 13, 12, 9, 48738, 32 
empty, 0, 24, 7, 8, 4, 1, 2, 5, 4, 0, 0, 53, 40, 26, 25, 16, 13, 10, 49817, 33 
empty, 0, 24, 8, 9, 9, 3, 6, 2, 2, 0, 0, 55, 44, 28, 27, 17, 13, 10, 50895, 34 
empty, 0, 20, 5, 10, 7, 6, 6, 2, 10, 0, 0, 51, 49, 35, 27, 14, 10, 9, 51977, 35 
empty, 0, 31, 11, 11, 5, 4, 7, 7, 4, 0, 0, 48, 48, 39, 27, 13, 9, 9, 53058, 36 
empty, 0, 26, 3, 3, 4, 6, 4, 4, 6, 0, 0, 46, 42, 37, 27, 13, 9, 9, 54143, 37 
empty, 0, 28, 11, 8, 7, 4, 4, 4, 5, 0, 0, 44, 39, 34, 29, 14, 8, 9, 55229, 38 
empty, 0, 31, 5, 6, 3, 2, 6, 2, 6, 0, 0, 57, 32, 26, 27, 14, 8, 9, 56326, 39 
empty, 0, 32, 4, 3, 4, 4, 2, 4, 7, 0, 0, 59, 26, 21, 21, 13, 8, 8, 57422, 40 
empty, 0, 37, 12, 5, 8, 5, 4, 5, 5, 0, 0, 64, 28, 20, 16, 12, 7, 7, 58435, 41 
empty, 0, 21, 9, 6, 2, 4, 4, 4, 5, 0, 0, 75, 29, 19, 14, 12, 7, 6, 59541, 42 
empty, 0, 27, 4, 8, 10, 2, 6, 4, 5, 0, 0, 74, 33, 20, 17, 14, 8, 6, 60607, 43 
empty, 0, 18, 4, 3, 4, 3, 5, 8, 6, 0, 0, 80, 39, 23, 22, 13, 8, 6, 61673, 44 
empty, 0, 23, 4, 5, 6, 8, 3, 7, 6, 0, 0, 78, 39, 22, 24, 14, 8, 6, 62739, 45 
empty, 0, 29, 3, 3, 3, 7, 3, 6, 6, 0, 0, 66, 29, 23, 25, 13, 6, 6, 63808, 46 
empty, 0, 24, 11, 7, 8, 6, 2, 4, 7, 0, 0, 62, 26, 21, 20, 11, 6, 5, 64877, 47 
empty, 0, 25, 15, 10, 8, 6, 6, 6, 7, 0, 0, 60, 24, 23, 20, 11, 5, 5, 65949, 48 
empty, 0, 25, 5, 3, 6, 4, 4, 3, 5, 0, 0, 57, 27, 28, 25, 12, 6, 7, 67062, 49 
empty, 0, 16, 9, 4, 6, 5, 8, 2, 4, 0, 0, 61, 38, 32, 29, 14, 9, 8, 68141, 50 
empty, 0, 30, 4, 3, 4, 4, 7, 6, 5, 0, 0, 73, 45, 34, 31, 15, 11, 10, 69260, 51 
empty, 0, 24, 6, 10, 7, 5, 3, 5, 5, 0, 0, 74, 43, 25, 23, 14, 12, 10, 70346, 52 
empty, 0, 34, 10, 4, 6, 3, 5, 3, 6, 0, 0, 73, 33, 21, 21, 15, 11, 8, 71474, 53 
empty, 0, 27, 9, 4, 6, 4, 4, 5, 5, 0, 0, 75, 36, 21, 17, 14, 11, 8, 72564, 54 
empty, 0, 30, 6, 3, 5, 2, 5, 5, 8, 0, 0, 62, 29, 19, 17, 14, 9, 7, 73656, 55 
empty, 0, 19, 6, 7, 7, 3, 6, 2, 10, 0, 0, 61, 30, 21, 18, 12, 8, 7, 74789, 56 
empty, 0, 27, 9, 5, 3, 6, 3, 4, 6, 0, 0, 57, 35, 21, 17, 11, 7, 8, 75883, 57 
empty, 0, 26, 7, 5, 3, 3, 6, 3, 6, 0, 0, 55, 32, 22, 16, 9, 6, 8, 77012, 58 
empty, 0, 27, 13, 5, 5, 6, 5, 1, 7, 0, 0, 58, 34, 18, 14, 9, 7, 8, 78110, 59 
empty, 0, 25, 4, 2, 4, 5, 5, 4, 6, 0, 0, 50, 29, 21, 18, 11, 7, 7, 79243, 60 
