CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
jump, 26, 32, 100, 96, 23, 14, 15, 13, 10, 0, 0, 100, 100, 100, 100, 89, 88, 80, 1414547, 48 
jump, 19, 18, 83, 100, 54, 32, 19, 20, 5, 0, 0, 100, 100, 100, 100, 85, 82, 79, 1415552, 49 
jump, 40, 26, 65, 61, 20, 14, 6, 8, 4, 0, 0, 100, 100, 100, 100, 93, 97, 84, 1416650, 50 
jump, 36, 33, 100, 92, 26, 13, 28, 21, 8, 0, 0, 100, 100, 100, 100, 100, 100, 92, 1417745, 51 
jump, 35, 25, 55, 56, 49, 26, 6, 12, 9, 0, 0, 100, 100, 100, 100, 100, 100, 88, 1418752, 52 
jump, 30, 27, 100, 99, 25, 9, 7, 12, 15, 0, 0, 100, 100, 100, 100, 100, 100, 91, 1419772, 53 
jump, 26, 26, 65, 21, 44, 31, 14, 8, 7, 0, 0, 100, 100, 100, 100, 93, 98, 95, 1420894, 54 
jump, 27, 55, 100, 100, 9, 19, 18, 5, 18, 0, 0, 100, 100, 100, 100, 84, 88, 97, 1421947, 55 
jump, 34, 66, 100, 100, 32, 17, 14, 11, 12, 0, 0, 100, 100, 100, 100, 82, 85, 99, 1423004, 56 
jump, 31, 25, 63, 99, 60, 21, 4, 5, 7, 0, 0, 100, 100, 100, 100, 72, 74, 97, 1424023, 57 
jump, 30, 30, 88, 88, 11, 19, 12, 23, 15, 0, 0, 100, 100, 100, 100, 66, 80, 91, 1425137, 58 
jump, 37, 42, 100, 97, 19, 20, 22, 24, 20, 0, 0, 100, 100, 100, 100, 65, 81, 94, 1426195, 59 
jump, 25, 19, 52, 25, 38, 28, 13, 11, 11, 0, 0, 100, 100, 100, 100, 68, 80, 96, 1427311, 60 
