CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
squat, 31, 22, 100, 100, 25, 8, 15, 16, 2, 0, 0, 100, 100, 100, 100, 100, 100, 88, 1980139, 38 
squat, 27, 72, 100, 100, 26, 7, 13, 14, 12, 0, 0, 100, 100, 100, 100, 100, 100, 84, 1981236, 39 
squat, 43, 27, 35, 26, 29, 14, 19, 13, 12, 0, 0, 100, 100, 100, 100, 100, 100, 99, 1982336, 40 
squat, 44, 75, 100, 100, 27, 14, 15, 10, 13, 0, 0, 100, 100, 100, 100, 100, 100, 95, 1983469, 41 
squat, 36, 33, 97, 76, 22, 6, 18, 29, 16, 0, 0, 100, 100, 100, 100, 100, 100, 98, 1984567, 42 
squat, 18, 29, 100, 100, 21, 5, 5, 8, 4, 0, 0, 100, 100, 100, 100, 100, 100, 90, 1985613, 43 
squat, 37, 25, 47, 46, 12, 16, 10, 9, 24, 0, 0, 100, 100, 100, 97, 100, 100, 86, 1986708, 44 
squat, 39, 35, 100, 65, 8, 12, 16, 6, 18, 0, 0, 100, 100, 100, 100, 100, 100, 83, 1987822, 45 
squat, 34, 56, 100, 74, 8, 11, 7, 17, 12, 0, 0, 100, 100, 100, 100, 100, 100, 82, 1988927, 46 
squat, 32, 41, 100, 90, 28, 14, 12, 15, 13, 0, 0, 100, 100, 100, 100, 100, 100, 85, 1989941, 47 
squat, 32, 52, 100, 83, 11, 12, 27, 30, 16, 0, 0, 100, 100, 100, 100, 100, 100, 94, 1991052, 48 
squat, 28, 35, 96, 80, 24, 9, 27, 20, 8, 0, 0, 100, 100, 100, 100, 100, 100, 89, 1992066, 49 
squat, 28, 23, 58, 26, 11, 13, 12, 5, 15, 0, 0, 100, 100, 100, 100, 100, 100, 94, 1993176, 50 
squat, 33, 26, 93, 80, 36, 9, 8, 8, 10, 0, 0, 100, 100, 100, 100, 100, 100, 93, 1994309, 51 
squat, 40, 27, 20, 37, 19, 9, 3, 3, 11, 0, 0, 100, 100, 100, 100, 100, 100, 86, 1995429, 52 
squat, 23, 57, 100, 100, 19, 6, 9, 17, 11, 0, 0, 100, 100, 100, 100, 100, 100, 81, 1996460, 53 
squat, 33, 43, 100, 66, 10, 3, 6, 8, 6, 0, 0, 100, 100, 100, 100, 100, 100, 74, 1997503, 54 
squat, 32, 14, 100, 100, 36, 9, 21, 17, 13, 0, 0, 100, 100, 100, 100, 100, 100, 77, 1998504, 55 
squat, 29, 44, 100, 78, 22, 5, 12, 10, 11, 0, 0, 100, 100, 100, 100, 100, 100, 77, 1999540, 56 
squat, 29, 21, 89, 73, 13, 15, 18, 17, 17, 0, 0, 100, 100, 100, 100, 100, 100, 82, 2000583, 57 
squat, 25, 29, 100, 79, 10, 17, 16, 13, 12, 0, 0, 100, 100, 100, 100, 100, 100, 85, 2001718, 58 
squat, 34, 21, 41, 46, 15, 7, 12, 13, 2, 0, 0, 100, 100, 100, 100, 100, 100, 81, 2002770, 59 
squat, 31, 77, 100, 100, 21, 3, 18, 15, 17, 0, 0, 100, 100, 100, 100, 100, 100, 80, 2003830, 60 
