CATEGORY, MOVE_1, MOVE_2, MOVE_3, MOVE_4, MOVE_5, MOVE_6, MOVE_7, MOVE_8, MOVE_9, STAT_1, STAT_2, STAT_3, STAT_4, STAT_5, STAT_6, STAT_7, STAT_8, STAT_9, TIME, ID 
jump, 25, 29, 98, 82, 52, 17, 29, 22, 21, 0, 0, 100, 100, 100, 100, 92, 100, 100, 1652159, 31 
jump, 23, 26, 100, 75, 12, 6, 13, 7, 19, 0, 0, 100, 100, 100, 100, 89, 100, 100, 1653235, 32 
jump, 33, 44, 100, 52, 27, 33, 14, 3, 12, 0, 0, 100, 100, 100, 100, 94, 100, 100, 1654311, 33 
jump, 30, 66, 100, 100, 35, 22, 17, 16, 24, 0, 0, 100, 100, 100, 100, 91, 90, 88, 1655390, 34 
jump, 40, 39, 80, 78, 43, 26, 15, 4, 11, 0, 0, 100, 100, 100, 100, 78, 77, 82, 1656470, 35 
jump, 27, 53, 100, 100, 22, 15, 10, 7, 17, 0, 0, 100, 100, 100, 100, 84, 86, 78, 1657553, 36 
jump, 29, 29, 41, 51, 44, 47, 16, 9, 12, 0, 0, 100, 100, 100, 100, 89, 100, 79, 1658636, 37 
jump, 22, 24, 78, 100, 81, 45, 16, 13, 20, 0, 0, 100, 100, 100, 100, 91, 100, 81, 1659760, 38 
jump, 35, 31, 79, 94, 30, 17, 16, 21, 16, 0, 0, 100, 100, 100, 100, 95, 100, 89, 1660846, 39 
jump, 26, 29, 69, 55, 40, 22, 6, 10, 21, 0, 0, 100, 100, 100, 100, 90, 90, 86, 1661933, 40 
jump, 29, 34, 100, 100, 13, 14, 18, 13, 15, 0, 0, 100, 100, 100, 100, 89, 82, 88, 1663022, 41 
jump, 25, 19, 43, 32, 34, 21, 18, 5, 2, 0, 0, 100, 100, 100, 100, 78, 74, 93, 1664113, 42 
jump, 25, 29, 92, 98, 39, 8, 15, 20, 1, 0, 0, 100, 100, 100, 100, 87, 89, 88, 1665207, 43 
jump, 32, 27, 100, 87, 27, 25, 17, 17, 8, 0, 0, 100, 100, 100, 100, 87, 85, 84, 1666251, 44 
jump, 25, 20, 61, 55, 19, 26, 30, 21, 12, 0, 0, 100, 100, 100, 100, 89, 92, 76, 1667351, 45 
jump, 36, 40, 90, 77, 18, 18, 10, 13, 13, 0, 0, 100, 100, 100, 100, 92, 92, 70, 1668452, 46 
jump, 34, 40, 87, 96, 51, 28, 13, 18, 20, 0, 0, 100, 100, 100, 100, 85, 82, 71, 1669459, 47 
jump, 26, 18, 83, 90, 28, 14, 20, 9, 9, 0, 0, 100, 100, 100, 100, 91, 89, 70, 1670558, 48 
jump, 29, 34, 79, 59, 4, 3, 12, 10, 20, 0, 0, 100, 100, 100, 100, 87, 85, 69, 1671569, 49 
jump, 35, 40, 76, 70, 44, 28, 16, 24, 12, 0, 0, 100, 100, 100, 100, 92, 94, 74, 1672686, 50 
jump, 28, 21, 34, 45, 37, 16, 15, 20, 14, 0, 0, 100, 100, 100, 100, 93, 96, 71, 1673782, 51 
jump, 23, 25, 100, 80, 23, 25, 6, 7, 15, 0, 0, 100, 100, 100, 100, 92, 91, 74, 1674906, 52 
jump, 33, 51, 100, 92, 19, 24, 25, 18, 14, 0, 0, 100, 100, 100, 100, 99, 100, 76, 1675979, 53 
jump, 33, 26, 100, 100, 18, 21, 13, 3, 12, 0, 0, 100, 100, 100, 100, 91, 85, 70, 1677102, 54 
jump, 24, 22, 62, 88, 84, 48, 10, 13, 13, 0, 0, 100, 100, 100, 100, 84, 84, 71, 1678186, 55 
jump, 25, 27, 64, 81, 57, 18, 11, 9, 11, 0, 0, 100, 100, 100, 100, 89, 92, 72, 1679313, 56 
jump, 32, 35, 100, 100, 44, 15, 10, 18, 10, 0, 0, 100, 100, 100, 100, 91, 92, 70, 1680399, 57 
jump, 50, 36, 44, 68, 47, 16, 17, 11, 15, 0, 0, 100, 100, 100, 100, 93, 90, 79, 1681533, 58 
jump, 42, 29, 53, 68, 20, 29, 10, 10, 3, 0, 0, 100, 100, 100, 100, 91, 88, 77, 1682534, 59 
jump, 23, 21, 100, 86, 45, 14, 6, 11, 23, 0, 0, 100, 100, 100, 100, 96, 86, 78, 1683650, 60 
